Project,Last_Activity,Contributors,Stargazers,UML_Files_Length,Lines_of_Code,UML_LOC_ratio_scaled,UML_File
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/01-variations-on-the-model/images/compositing_model/compositingmodel.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/01-variations-on-the-model/images/proxy_model/proxy_model.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/01-variations-on-the-model/images/value_model/value_model.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/02-variations-on-the-view/images/passive_view/passive_view.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/02-variations-on-the-view/images/visibility_allowed_notifications/visibility_allowed_notifications.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/02-variations-on-the-view/images/visual_proxy/visual_proxy.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/04-variations-on-the-notification-strategy/images/delayed_model/delayed_model.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/04-variations-on-the-notification-strategy/images/lazy_model/lazy_model.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/04-variations-on-the-notification-strategy/images/passive_model/passive_model.png
stefanoborini/modelviewcontroller-src/,2024-07-16 04:51:11+00:00,1.0,37.0,15,239185.0,0.00890672208354017,02-mvc-variations/04-variations-on-the-notification-strategy/images/pre_post_notification/pre_post_notification.png
vijayakumarsuraj/UIAutomation/,2024-09-05 07:39:03+00:00,1.0,20.0,1,81216.0,0.00174567825929993,Architecture/ModelDefinition/Architecture.uml
Stefku/intellij-reference-diagram/,2024-11-14 12:13:33+00:00,3.0,108.0,2,164257.0,0.0017262406806193415,doc/ExampleDiagram_ch.docksnet.app.MainClass.png
Stefku/intellij-reference-diagram/,2024-11-14 12:13:33+00:00,3.0,108.0,2,164257.0,0.0017262406806193415,test/Example_InnerClasses.png
AbelianGroupInc/LmInterpreter/,2024-03-28 23:08:29+00:00,2.0,1.0,1,86337.0,0.0016419108428418125,UmlDiagram/UmCompiler_UML/UmCompiler_UML/ModelDefinition/UmCompiler_UML.uml
chmduquesne/blog/,2024-08-24 22:54:14+00:00,1.0,2.0,6,622598.0,0.001365489145600039,blog.chmd.fr/images/screenshot_recursif.png
chmduquesne/blog/,2024-08-24 22:54:14+00:00,1.0,2.0,6,622598.0,0.001365489145600039,blog.chmd.fr/images/screenshot_recursif.thumbnail.png
chmduquesne/blog/,2024-08-24 22:54:14+00:00,1.0,2.0,6,622598.0,0.001365489145600039,blog.chmd.fr/images/uml_dia.png
chmduquesne/blog/,2024-08-24 22:54:14+00:00,1.0,2.0,6,622598.0,0.001365489145600039,source/images/screenshot_recursif.png
chmduquesne/blog/,2024-08-24 22:54:14+00:00,1.0,2.0,6,622598.0,0.001365489145600039,source/images/uml_dia.png
chmduquesne/blog/,2024-08-24 22:54:14+00:00,1.0,2.0,6,622598.0,0.001365489145600039,source/images/weee.gif
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/ActiveForwarding/bundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/ActiveForwarding/processBundleAD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/ActiveForwarding/processBundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/CD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/Frameworks/bundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/RoutingReporting/bundleAgentCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/RoutingReporting/bundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/RoutingReporting/processBundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/RoutingSelection/bundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/RoutingSelection/processBundleAD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/RoutingSelection/processBundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/bundleAgentAD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/bundleAgentCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/bundleCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/listenAppsCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/listenAppsUpgradeCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/neighbourDiscoveryCD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/processBundleAD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/processBundlesAD.uml
SeNDA-UAB/aDTNPlus/,2024-09-11 13:30:39+00:00,3.0,4.0,20,2319990.0,0.0012210878523546092,Docs/Figures/receiveBundlesAD.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.X73/x73.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.cryptographic/Cryptographic Ontology.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.cryptographic/src/main/javadoc/Cryptographic Services Ontology.png
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.cryptographic/src/main/javadoc/Cryptographic Techniques Ontology.png
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.dependability/Dependability.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.device/Device.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.handgestures/HandGestures.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.handgestures/src/main/handGesturesOnt.PNG
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.health.disease/Disease.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.health.measurement/HealthMeasurement.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.languages/LanguageOntology.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.lddi.config.datapoints/OntClassDiagram.jpg
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.lighting/documentation/ont.lighting class diagram 20.4.2011.png
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.measurement/Measurement.jpg
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.measurement/Measurement.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.orchestration/Asor.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.phWorld/documentation/ont.phWorld.location class diagram 20.4.2011.png
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.phWorld/documentation/ont.phWorld.phThing class diagram 20.4.2011.png
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.phWorld/documentation/ont.phWorld.shape class diagram 20.4.2011.png
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.profile.contact/profile.contact.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.profile.health/HealthOntology.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.profile.ui.preferences/InteractionPreferences.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.recommendations/Recommendations.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.sysinfo/ont.sysinfo.uml
universAAL/ontology/,2024-09-06 05:54:56+00:00,9.0,13.0,25,3349200.0,0.0010568022853308105,ont.unit/Unit.uml
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/Cards/Cards.uml
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/CribbageBoard/BOARD.BMP
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/CribbageBoard/CribBoard1.bmp
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/CribbageBoard/CribBoard2.jpg
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/CribbageBoard/CribbageBoard.bmp
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/CribbageBoard/CribbageBoard.uml
APmoss/CribbageMobile/,2024-06-11 22:54:37+00:00,0.0,1.0,7,1017344.0,0.0009738526811219478,ultimatecrib/CSharp/Player/Player.uml
the-virtual-brain/tvb-pin-paper/,2024-07-16 03:37:54+00:00,4.0,2.0,6,1010312.0,0.0008400235584581773,images/arch.png
the-virtual-brain/tvb-pin-paper/,2024-07-16 03:37:54+00:00,4.0,2.0,6,1010312.0,0.0008400235584581773,images/architecture.jpg
the-virtual-brain/tvb-pin-paper/,2024-07-16 03:37:54+00:00,4.0,2.0,6,1010312.0,0.0008400235584581773,images/ui_project_graph.png
the-virtual-brain/tvb-pin-paper/,2024-07-16 03:37:54+00:00,4.0,2.0,6,1010312.0,0.0008400235584581773,images/ui_project_operations.png
the-virtual-brain/tvb-pin-paper/,2024-07-16 03:37:54+00:00,4.0,2.0,6,1010312.0,0.0008400235584581773,images/ui_projects.png
the-virtual-brain/tvb-pin-paper/,2024-07-16 03:37:54+00:00,4.0,2.0,6,1010312.0,0.0008400235584581773,images/ui_stimulus.png
benlau/quickflux/,2024-11-07 05:15:19+00:00,7.0,329.0,1,169359.0,0.0008351724326374505,docs/concept/architecture.png
cechrist/cardoon/,2023-12-12 07:22:06+00:00,1.0,13.0,3,598239.0,0.0007087321923606089,doc/cardoon3.png
cechrist/cardoon/,2023-12-12 07:22:06+00:00,1.0,13.0,3,598239.0,0.0007087321923606089,doc/circuit_uml.png
cechrist/cardoon/,2023-12-12 07:22:06+00:00,1.0,13.0,3,598239.0,0.0007087321923606089,doc/examples/memd_i.png
wp-plugins/richtexteditor/,2024-03-01 14:57:10+00:00,0.0,0.0,4,927697.0,0.0006088521269956109,richtexteditor/images/arj.gif
wp-plugins/richtexteditor/,2024-03-01 14:57:10+00:00,0.0,0.0,4,927697.0,0.0006088521269956109,richtexteditor/images/external.gif
wp-plugins/richtexteditor/,2024-03-01 14:57:10+00:00,0.0,0.0,4,927697.0,0.0006088521269956109,richtexteditor/images/under.png
wp-plugins/richtexteditor/,2024-03-01 14:57:10+00:00,0.0,0.0,4,927697.0,0.0006088521269956109,richtexteditor/images/unknown.gif
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/doco-uml/OGL-like UML 2015.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/doco-uml/gui_uml.plantuml
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/doco-uml/gui_uml_01_sha_884410.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/doco-uml/gui_uml_latest.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/doco-uml/parse_model_uml.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/doco-uml/pynsource classentry dict 1.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Admin/site-andypatterns/yUml vs Ogl render 1.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/misc information and doco/PyNSource.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/misc information and doco/pyNSourceUML_example01.gif
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/misc information and doco/pyNsourceGuiReversingItself01.gif
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/ogl tests 01/img_uml01.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/overlap_removal_server/screenshots/example_client.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/wx doco/Images/img_uml01.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/wx doco/Images/outyuml.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/wx doco/Images/outyuml_big.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/wx form builder/Doco Custom Component.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/wx form builder/Doco ogl Custom Component.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/yuml_python/outyuml2.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/yuml_python/yuml_order_example.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/yuml_python/yuml_pynsource1_example.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/yuml_python/yuml_pynsource2_example.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,Research/yuml_python/yuml_pynsource3_example.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,snap/gui/pynsource.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/dialogs/help-images/cytoscape.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/dialogs/help-images/gituml.jpg
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/dialogs/help-images/help01.jpg
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/dialogs/help-images/plantuml01.jpg
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/dialogs/help-images/pro.jpg
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/media/pro.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/media/pynsource.png
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/tests/testing-generate-java/java-ide-import-results/ess-first import diagram ess model.xmi
abulka/pynsource/,2024-11-09 15:06:43+00:00,4.0,287.0,32,7428438.0,0.0006082862111841367,src/tests/testing-generate-java/java-ide-import-results/ess-pic01.png
askpt/LAPR3/,2024-07-23 13:47:22+00:00,4.0,0.0,1,232819.0,0.0006064977180191348,Modeling/Modeling/ModelDefinition/Modeling.uml
andrenho/luisavm/,2024-11-09 16:56:09+00:00,1.0,1.0,1,257000.0,0.0005490771489341154,doc/sshot.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,krms/impl/src/main/java/org/kuali/rice/krms/impl/ui/doc-files/AgendaEditorController-1.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krcr.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-kren.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krew.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krim.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krlc.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krms.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krns.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/db_diagrams/rice-krsb.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/CampusMaintenanceDocument.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/CampusMaintenanceDocument2.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_ActionRequest.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex1.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex2.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex3.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex4.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex5.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex6.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex7.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex8.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/DocOp_Ex9.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KEW-PeopleFlow create new with type.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KEW-PeopleFlow create new.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KIM_architecture.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KIM_architecture_detailed.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KIM_responsibility.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KNS.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KNS_Architecture.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRAD classes 1.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRAD classes 2.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRAD-classes2.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRMS-Agenda.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRMS-AgendaEditor.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRMS-Rule1.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRMS-Rule2.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/KRMS_Execution_Log_Class_Diagram.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/Kim_type_lookup.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/NotificationTest.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/StateMaintenanceDocument.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/activation_type.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/architecture.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/campus_maintenance_overview.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/campus_type_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/campus_type_lookup.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/campus_type_maintenance.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/channel_subscriptions2.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/country_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/country_lookup.png
