Project,Last_Activity,Contributors,Stargazers,UML_Files_Length,Lines_of_Code,UML_LOC_ratio_scaled,UML_File
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/delegate_routing_rule_creation.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/delegate_rule.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/delegation_details.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/delete_course_request.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/document_type_notifications.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/global_resource_loader.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/group_overview.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/help/document_type_document.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/help/parameter_component_document.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/help/parameter_type_document.jpg
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/help/role_delegations.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/help/role_document.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/kim_type.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/kns_conceptual_view.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/kns_relational_view.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/krms ruleModel-20.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/krms-architecture.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/krms-ruleModel-20b.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/kuali_service_bus.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/parameter_component_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/parameter_type_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/parameter_type_lookup.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/parameter_type_maintenance_document.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/permission_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/permission_lookup.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/responsibility_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/responsibility_lookup.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_assignees.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_delegations.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_lookup.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_overview.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_permissions.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_responsibilities.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/role_responsibility_added.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/routing_rule_delegation.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/rule_inquiry.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/rule_maintenance_document_type_document.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/sample_bundled_implementation.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/sample_embedded_implementation.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/sample_thin_java_client_implementation.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/service_registry_bottom.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/service_registry_top.png
ua-eas/ua-rice-2.1.9/,2024-03-14 23:47:33+00:00,0.0,0.0,91,29501299.0,0.0004344949405484808,src/site/docbook/images/state_code_lookup.png
sountex/COPTD/,2024-07-02 07:47:54+00:00,1.0,19.0,1,348484.0,0.0004039415474744575,TDModelingProject/ModelDefinition/TDModelingProject.uml
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/connectors/graphvis.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/connectors/new_step1.jpg
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/connectors/new_step2.jpg
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/developer/database/types/iobject.gif
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/database/edges/classdiagram.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/database/edges/classdiagram_edges.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/database/edges/classdiagram_edges_.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/database/edges/classdiagram_edges_trans.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/database/edges/typeinterfaces.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/plugins/database/indexinterfaces_overview.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/plugins/database/indexinterfaces_overview_transparent.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/documentation/plugins/database/solution_explorer_good_quali.jpg
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/graphfs.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/path2366_1_.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/software_architecture_2.0_customer_ready_.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/sones_visualgraph.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/tutorials/messenger1.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/tutorials/messenger2.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/tutorials/mule-esb-graphdb-2.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Documentation/media/tutorials/mule-example.png
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Installer/pics/bannrbmp.bmp
sones/sones/,2024-11-12 20:04:40+00:00,5.0,213.0,22,8246454.0,0.000375274867401007,Installer/pics/dlgbmp.bmp
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/acs-showcase/ACS Showcase Class Diagram.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/acs-showcase/ACS Showcase Sequence  Diagram PixMgr Functionality.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent-gen/Consent - Gen Class Diagram.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent-gen/Consent - Gen Sequence  Diagram Export Functionality.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/consent2share-02.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/consent2share-02.svg
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/consent2share-03.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/consent2share-03.svg
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/consent2share-04.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/consent2share-04.svg
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/create.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/de.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/delete.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/en.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/es.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/show.png
tlin-fei/ds4p/,2024-01-13 23:52:04+00:00,0.0,1.0,17,6462777.0,0.0003699658807243361,DS4P/consent2share/web/src/main/webapp/resources/img/update.png
thomsmits/markdown-tools/,2024-09-24 19:45:06+00:00,1.0,15.0,1,503560.0,0.0002783803928643865,umlifier/data/example.uml
berlinbrown/openbotlist/,2024-08-17 22:11:57+00:00,1.0,2.0,4,2668939.0,0.00020916597301300535,botlist/docs/enterprise/UserLinks.png
berlinbrown/openbotlist/,2024-08-17 22:11:57+00:00,1.0,2.0,4,2668939.0,0.00020916597301300535,botlist/docs/enterprise/UserLinks.xmi
berlinbrown/openbotlist/,2024-08-17 22:11:57+00:00,1.0,2.0,4,2668939.0,0.00020916597301300535,botlist/docs/enterprise/system_feeds/SystemFeedItems.png
berlinbrown/openbotlist/,2024-08-17 22:11:57+00:00,1.0,2.0,4,2668939.0,0.00020916597301300535,botlist/docs/enterprise/system_feeds/SystemFeedItems.xmi
cjw-network/cjw_newsletter/,2024-01-09 23:24:13+00:00,2.0,17.0,2,1419940.0,0.00019634820601439914,doc/uml/cjw_newsletter_dbschema_v1.0.0.png
cjw-network/cjw_newsletter/,2024-01-09 23:24:13+00:00,2.0,17.0,2,1419940.0,0.00019634820601439914,doc/uml/class_diagram.svg
atoader/HilbertRTree/,2024-08-27 02:06:41+00:00,1.0,31.0,2,1524148.0,0.00018266528875970816,doc/Report/img/ClassDiagram.png
atoader/HilbertRTree/,2024-08-27 02:06:41+00:00,1.0,31.0,2,1524148.0,0.00018266528875970816,doc/Report/img/search1.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,doc/DimpleUserManual/images/Cpp.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,doc/DimpleUserManual/images/DetailedLayers.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,doc/DimpleUserManual/images/EventHierarchy.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,doc/DimpleUserManual/images/ObjectInstantiation1.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,doc/DimpleUserManual/images/ObjectInstantiation2.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,doc/DimpleUserManual/images/ObjectInstantiation3.png
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,modelers/matlab/lib/xunit_dist/matlab_xunit/architecture/html/class_diagram_a.gif
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,modelers/matlab/lib/xunit_dist/matlab_xunit/architecture/html/class_diagram_b.gif
AnalogDevicesLyricLabs/dimple/,2024-04-02 07:25:15+00:00,4.0,80.0,9,7224951.0,0.00017321311141887152,modelers/matlab/lib/xunit_dist/matlab_xunit/architecture/html/class_diagram_c.gif
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,batik-svgbrowser/src/main/resources/org/apache/batik/apps/svgbrowser/resources/batik.gif
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,batik-svgbrowser/src/main/resources/org/apache/batik/apps/svgbrowser/resources/dom-viewer-small.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,batik-svgbrowser/src/main/resources/org/apache/batik/apps/svgbrowser/resources/dom-viewer.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,batik-svgbrowser/src/main/resources/org/apache/batik/apps/svgbrowser/resources/squiggle.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,samples/tests/spec12/structure/multi-2.jpg
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,samples/tests/spec12/structure/multi-3.jpg
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-references/org/apache/batik/svggen/rendering/ContextLookup.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-references/org/apache/batik/svggen/rendering/TransformCollapse.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-references/org/apache/batik/transcoder/image/anneWSW.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-references/org/apache/batik/transcoder/image/language.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-references/samples/tests/spec/scripting/image.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-references/samples/tests/spec12/structure/multi.png
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-resources/org/apache/batik/apps/rasterizer/notReadable.svg
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-resources/org/apache/batik/apps/rasterizer/readOnly.svg
apache/batik/,2024-11-14 04:53:01+00:00,6.0,215.0,15,12351437.0,0.00016877304774977437,test-resources/org/apache/batik/bridge/error/filter-uri-illegal.svg
arcadenea/rockbot/,2024-08-11 21:17:27+00:00,2.0,5.0,3,3733067.0,0.00011040430719751148,docs/diagram.png
arcadenea/rockbot/,2024-08-11 21:17:27+00:00,2.0,5.0,3,3733067.0,0.00011040430719751148,docs/diagram.xmi
arcadenea/rockbot/,2024-08-11 21:17:27+00:00,2.0,5.0,3,3733067.0,0.00011040430719751148,editor/resources/icons/4a6b77ae99a98d0d3a0a68a6b5491305.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,components.svg
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/AddTmfUml2SDLoader.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/NTTAddType.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/NTTExtension.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/NTTTraceType.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/NewSampleLoaderClass.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/SampleDiagram1.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/Screenshot-NewPlug-inProject1.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/TmfAddModelClass.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/TmfAddModelPackage.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.dev/doc/images/TmfAddStatisticsViewClass.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.user/doc/images/CustomXMLParserInput.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.doc.user/doc/images/counters/sigma.gif
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,doc/org.eclipse.tracecompass.rcp.doc.user/doc/images/incubator/Update.png
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,rcp/org.eclipse.tracecompass.rcp.branding/splash.bmp
tracecompass/tracecompass/,2024-08-27 02:35:09+00:00,30.0,74.0,16,21314687.0,0.00010287774803682862,tmf/org.eclipse.tracecompass.tmf.ui/icons/obj16/class.gif
sillsdev/libpalaso/,2024-11-12 04:41:14+00:00,30.0,44.0,4,7353986.0,7.350426677282656e-05,DistFiles/test.png
sillsdev/libpalaso/,2024-11-12 04:41:14+00:00,30.0,44.0,4,7353986.0,7.350426677282656e-05,SIL.Core/Progress/ProgressSystem.uml
sillsdev/libpalaso/,2024-11-12 04:41:14+00:00,30.0,44.0,4,7353986.0,7.350426677282656e-05,SIL.Media.Tests/Resources/Image1.bmp
sillsdev/libpalaso/,2024-11-12 04:41:14+00:00,30.0,44.0,4,7353986.0,7.350426677282656e-05,TestApps/Locks And Settings.svg
AnimalPlanet/pdf-to-mindmap-and-ppt-with-textrank/,2024-10-16 15:35:57+00:00,2.0,3.0,4,14224669.0,3.61758377525246e-05,class-diagram.gif
AnimalPlanet/pdf-to-mindmap-and-ppt-with-textrank/,2024-10-16 15:35:57+00:00,2.0,3.0,4,14224669.0,3.61758377525246e-05,final_class_diagram.gif
AnimalPlanet/pdf-to-mindmap-and-ppt-with-textrank/,2024-10-16 15:35:57+00:00,2.0,3.0,4,14224669.0,3.61758377525246e-05,ofok.jpg
AnimalPlanet/pdf-to-mindmap-and-ppt-with-textrank/,2024-10-16 15:35:57+00:00,2.0,3.0,4,14224669.0,3.61758377525246e-05,ofppt.png
asterisk/pjproject/,2024-10-29 14:10:51+00:00,30.0,6.0,4,18691283.0,2.6628068602976686e-05,pjnath/docs/UML-class-diagram.png
asterisk/pjproject/,2024-10-29 14:10:51+00:00,30.0,6.0,4,18691283.0,2.6628068602976686e-05,pjsip-apps/src/pjsua/android/app/src/main/res/drawable-ldpi/main_image.png
asterisk/pjproject/,2024-10-29 14:10:51+00:00,30.0,6.0,4,18691283.0,2.6628068602976686e-05,pjsip-apps/src/pjsua/symbian/gfx/pjsua.bmp
asterisk/pjproject/,2024-10-29 14:10:51+00:00,30.0,6.0,4,18691283.0,2.6628068602976686e-05,pjsip/docs/pjsua.jpg
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,CERR_core/CERR.png
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,CERR_core/WebPage/images/data_import.png
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,CERR_core/WebPage/images/planC_structure.png
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,Unit_Testing/matlab_xunit_3/matlab_xunit/architecture/html/class_diagram_a.gif
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,Unit_Testing/matlab_xunit_3/matlab_xunit/architecture/html/class_diagram_b.gif
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,Unit_Testing/matlab_xunit_3/matlab_xunit/architecture/html/class_diagram_c.gif
adityaapte/CERR/,2024-11-06 14:09:43+00:00,7.0,192.0,7,36085779.0,2.378336940056647e-05,Unit_Testing/matlab_xunit_3/matlab_xunit/doc/screen-shot.png
apache/activemq-artemis/,2024-11-14 17:11:19+00:00,30.0,947.0,4,36261185.0,1.189500705854689e-05,docs/user-manual/_diagrams/multicast.svg
apache/activemq-artemis/,2024-11-14 17:11:19+00:00,30.0,947.0,4,36261185.0,1.189500705854689e-05,docs/user-manual/_diagrams/queue.svg
apache/activemq-artemis/,2024-11-14 17:11:19+00:00,30.0,947.0,4,36261185.0,1.189500705854689e-05,docs/user-manual/images/ha-scaledown.png
apache/activemq-artemis/,2024-11-14 17:11:19+00:00,30.0,947.0,4,36261185.0,1.189500705854689e-05,docs/user-manual/images/test.png
bestplay9384/LTE-Sim-Simulator/,2024-03-16 15:53:15+00:00,1.0,0.0,1,37604471.0,0.0,DOC/uml.png
